ID	RELIGION	LEISURE	ACHIEVEMENT	HOME	WORK	MONEY	DEATH	
5630	0.0000	1.2346	1.2346	0.0000	7.4074	0.0000	0.0000	
13841	0.0000	0.6803	0.0000	0.0000	0.0000	0.0000	0.0000	
5650	0.0000	0.0000	1.8868	0.0000	3.7736	0.0000	0.0000	
7430	0.0000	0.0000	0.8696	0.0000	0.8696	0.0000	0.0000	
7820	0.0000	0.0000	0.0000	0.0000	0.0000	1.2048	0.0000	
21091	0.0000	0.0000	0.0000	0.0000	5.0633	0.0000	0.0000	
18441	0.0000	3.4335	0.0000	0.0000	10.3004	0.0000	0.0000	
18471	0.0000	6.2500	0.0000	0.0000	18.7500	0.0000	0.0000	
18621	0.0000	1.5075	1.0050	0.0000	9.5477	0.5025	0.0000	
31	0.0000	3.5874	0.4484	0.0000	4.9327	0.8969	0.0000	
5081	0.0000	3.7736	1.8868	0.0000	5.6604	0.0000	0.0000	
10761	0.0000	0.0000	0.0000	0.0000	3.7037	0.0000	0.0000	
10951	0.0000	0.0000	1.5385	0.0000	0.0000	0.0000	0.0000	
11321	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
16111	0.0000	0.0000	4.9020	0.9804	18.6275	0.0000	0.0000	
21051	0.0000	0.0000	3.7037	0.0000	7.4074	0.0000	0.0000	
21121	0.0000	0.0000	0.0000	0.0000	6.6667	0.0000	0.0000	
7830	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
7840	0.0000	0.0000	0.0000	0.0000	13.3333	0.0000	0.0000	
21241	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
7910	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
21341	1.0309	4.1237	3.0928	0.0000	3.0928	0.0000	0.0000	
21691	0.0000	0.0000	0.0000	0.0000	8.3333	0.0000	0.0000	
1241	0.0000	2.1053	1.0526	0.0000	9.4737	0.0000	0.0000	
3261	0.0000	0.0000	5.8824	0.0000	0.0000	0.0000	0.0000	
7931	0.0000	0.0000	0.0000	0.0000	3.7037	0.0000	0.0000	
13601	0.0000	1.5152	0.9091	0.0000	2.1212	0.3030	0.0000	
13621	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
13631	0.0000	0.0000	0.0000	0.0000	10.0000	0.0000	0.0000	
13911	0.0000	0.0000	0.0000	0.0000	3.4483	0.0000	0.0000	
5670	0.0000	6.6667	0.0000	0.0000	0.0000	0.0000	0.0000	
5700	0.0000	0.0000	5.5556	0.0000	0.0000	0.0000	0.0000	
14391	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
14411	0.0000	0.0000	0.0000	0.0000	5.2632	0.0000	0.0000	
5940	0.0000	0.0000	0.0000	0.0000	7.1429	0.0000	0.0000	
5950	0.0000	0.0000	3.5714	0.0000	7.1429	0.0000	0.0000	
18421	0.0000	0.0000	2.7778	0.0000	0.0000	0.0000	0.0000	
18451	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
5061	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
5091	0.0000	0.0000	0.0000	0.0000	18.5185	0.0000	0.0000	
5421	0.0000	0.0000	0.0000	0.0000	12.1212	3.0303	0.0000	
10681	0.0000	0.0000	1.6949	0.0000	1.6949	1.6949	0.0000	
10701	0.0000	0.0000	8.3333	0.0000	0.0000	0.0000	0.0000	
11831	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
12141	0.0000	0.0000	2.6667	0.0000	1.3333	0.0000	0.0000	
16101	0.0000	0.0000	3.7037	0.0000	5.5556	0.0000	0.0000	
16151	0.0000	0.0000	0.0000	0.0000	4.7619	0.0000	0.0000	
16201	0.0000	1.7442	3.4884	1.1628	4.0698	0.5814	0.0000	
6780	0.0000	0.0000	6.6667	0.0000	3.3333	3.3333	0.0000	
7010	0.0000	3.8462	3.8462	0.0000	15.3846	0.0000	0.0000	
16391	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
16851	0.0000	0.0000	3.1250	0.0000	0.0000	0.0000	0.0000	
18901	0.0000	0.0000	6.2500	1.5625	10.9375	1.5625	0.0000	
20751	0.0000	0.0000	1.2500	1.2500	2.5000	0.0000	0.0000	
21311	0.0000	0.0000	5.7143	2.8571	14.2857	0.0000	0.0000	
21331	0.0000	0.0000	0.0000	2.1277	12.7660	4.2553	0.0000	
1231	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
1301	0.0000	0.0000	10.0000	0.0000	20.0000	0.0000	0.0000	
1411	0.0000	0.0000	3.0612	0.0000	4.0816	0.0000	0.0000	
1501	0.0000	0.0000	0.0000	0.0000	4.3478	0.0000	0.0000	
1511	0.0000	0.0000	0.0000	0.0000	6.1224	0.0000	0.0000	
3351	0.0000	0.0000	0.0000	0.0000	1.3514	0.0000	0.0000	
7821	0.0000	0.0000	0.0000	0.0000	6.6667	0.0000	0.0000	
7971	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
9751	0.0000	0.0000	2.6667	0.0000	0.0000	0.0000	0.0000	
10181	0.0000	4.3478	0.0000	0.0000	4.3478	0.0000	0.0000	
3710	0.0000	0.0000	1.7241	0.0000	0.5747	0.0000	0.0000	
13551	0.0000	1.2821	2.5641	1.2821	6.4103	0.0000	0.0000	
14091	0.0000	0.0000	10.0000	0.0000	0.0000	0.0000	0.0000	
18391	0.0000	2.8571	0.0000	2.8571	5.7143	2.8571	0.0000	
11	0.0000	3.5556	0.8889	0.0000	5.7778	0.8889	0.0000	
5001	0.0000	0.0000	1.7143	0.5714	6.8571	0.0000	0.0000	
5691	0.0000	4.3478	0.0000	1.4493	0.0000	0.0000	0.0000	
10641	0.0000	0.0000	0.0000	0.0000	0.0000	5.1282	0.0000	
10651	0.0000	0.0000	0.0000	0.0000	0.0000	4.5455	0.0000	
16081	0.0000	2.1739	1.0870	1.0870	4.3478	1.0870	0.0000	
21201	0.0000	1.8519	1.8519	5.5556	9.2593	0.0000	0.0000	
21221	0.0000	0.0000	0.0000	0.0000	4.3478	0.0000	0.0000	
21231	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
7850	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
21371	0.0000	0.0000	3.2258	9.6774	12.9032	3.2258	0.0000	
21631	0.0000	0.0000	0.0000	6.8966	6.8966	0.0000	0.0000	
1201	0.0000	1.5385	0.0000	0.0000	1.5385	0.0000	0.0000	
1211	0.0000	0.0000	0.0000	0.0000	2.0408	0.0000	0.0000	
4781	0.0000	0.0000	25.0000	0.0000	0.0000	0.0000	0.0000	
7731	0.0000	3.9735	2.6490	0.6623	11.9205	2.6490	0.0000	
13451	0.0000	5.8824	0.0000	0.0000	2.9412	1.4706	0.0000	
13471	0.0000	9.0909	0.0000	0.0000	18.1818	0.0000	0.0000	
13481	0.0000	6.6667	0.0000	0.0000	6.6667	0.0000	0.0000	
5420	0.0000	0.0000	0.0000	0.0000	12.5000	0.0000	0.0000	
13651	0.0000	5.0000	0.0000	0.0000	10.0000	0.0000	0.0000	
13731	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
