ID	TOTAL PRON	AUXILIARY VERBS	1ST SINGULAR	3RD PLURAL	UNIQUE	NUMBERS	PREPOSITIONS	TOTAL 2ND	CONJUNCTIONS	ARTICLES	SWEAR WORDS	ABBREVIATIONS	1ST PLURAL	FUNCTION WORDS	3RD SINGULAR	SIXLTR	FUTURE TENSE	PERSONAL PRON	QUANTIFIERS	WPS	PRESENT TENSE	NEGATIONS	IMPERSONAL PRON	ADVERBS	PAST TENSE	COMMON VERBS	
2421	16.6667	5.5556	11.1111	0.0000	83.3333	0.0000	19.4444	0.0000	2.7778	8.3333	0.0000	0.0000	0.0000	52.7778	0.0000	19.4444	0.0000	11.1111	2.7778	36.0000	13.8889	0.0000	5.5556	2.7778	0.0000	13.8889	
6261	13.0435	6.5217	6.5217	0.0000	82.6087	0.0000	17.3913	2.1739	8.6957	6.5217	0.0000	0.0000	0.0000	71.7391	0.0000	17.3913	0.0000	8.6957	8.6957	15.3333	10.8696	0.0000	4.3478	15.2174	0.0000	10.8696	
12031	6.9767	10.4651	0.0000	0.0000	52.3256	5.8140	6.9767	0.0000	3.4884	17.4419	0.0000	0.0000	0.0000	47.6744	2.3256	16.2791	0.0000	2.3256	2.3256	17.2000	11.6279	0.0000	4.6512	2.3256	0.0000	11.6279	
13001	20.8333	20.8333	8.3333	0.0000	87.5000	0.0000	4.1667	0.0000	8.3333	8.3333	0.0000	0.0000	0.0000	70.8333	0.0000	20.8333	4.1667	8.3333	4.1667	12.0000	0.0000	0.0000	12.5000	8.3333	8.3333	20.8333	
18151	5.5556	16.6667	0.0000	0.0000	77.7778	5.5556	11.1111	0.0000	2.7778	13.8889	0.0000	0.0000	0.0000	52.7778	0.0000	22.2222	2.7778	0.0000	0.0000	12.0000	8.3333	0.0000	5.5556	2.7778	2.7778	22.2222	
18241	16.1290	10.7527	7.5269	0.0000	65.5914	0.0000	12.9032	0.0000	8.6022	10.7527	0.0000	0.0000	0.0000	63.4409	0.0000	21.5054	1.0753	7.5269	2.1505	31.0000	11.8280	1.0753	8.6022	6.4516	1.0753	13.9785	
19321	9.2896	12.5683	0.5464	0.0000	50.8197	7.6503	10.9290	2.1858	4.3716	15.8470	0.0000	0.0000	0.0000	58.4699	0.0000	20.2186	0.0000	2.7322	3.8251	8.3182	11.4754	0.5464	6.5574	4.3716	2.7322	16.3934	
19381	6.9124	8.7558	0.4608	0.0000	48.3871	1.3825	6.9124	0.0000	5.5300	17.0507	0.0000	0.0000	0.0000	51.1521	0.0000	24.8848	0.0000	0.4608	5.0691	27.1250	10.1382	0.0000	6.4516	3.2258	1.8433	12.4424	
7410	20.0000	5.7143	10.0000	0.0000	67.1429	0.0000	15.7143	0.0000	8.5714	8.5714	0.0000	0.0000	0.0000	60.0000	0.0000	14.2857	0.0000	10.0000	2.8571	70.0000	8.5714	0.0000	10.0000	2.8571	4.2857	12.8571	
17351	11.2903	6.4516	1.6129	0.0000	85.4839	0.0000	11.2903	1.6129	3.2258	9.6774	0.0000	1.6129	6.4516	46.7742	0.0000	9.6774	3.2258	9.6774	3.2258	15.5000	9.6774	0.0000	1.6129	4.8387	0.0000	14.5161	
17811	5.8824	5.8824	0.0000	0.0000	100.0000	5.8824	11.7647	0.0000	5.8824	5.8824	0.0000	0.0000	0.0000	41.1765	0.0000	23.5294	5.8824	0.0000	5.8824	17.0000	5.8824	0.0000	5.8824	5.8824	0.0000	11.7647	
20771	14.5833	8.8542	3.1250	0.0000	64.0625	0.0000	14.0625	1.0417	5.2083	6.2500	0.0000	0.0000	0.5208	55.7292	1.0417	18.2292	0.5208	5.7292	3.1250	19.2000	7.2917	0.0000	8.8542	6.7708	3.6458	13.5417	
3191	21.9512	4.8780	14.6341	0.0000	92.6829	0.0000	9.7561	0.0000	4.8780	0.0000	0.0000	2.4390	0.0000	46.3415	0.0000	24.3902	0.0000	14.6341	0.0000	10.2500	4.8780	0.0000	7.3171	9.7561	4.8780	9.7561	
9401	0.0000	0.0000	0.0000	0.0000	100.0000	14.2857	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	42.8571	0.0000	0.0000	0.0000	14.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
9631	28.5714	0.0000	0.0000	0.0000	100.0000	0.0000	0.0000	0.0000	4.7619	4.7619	0.0000	0.0000	4.7619	42.8571	0.0000	14.2857	0.0000	4.7619	4.7619	10.5000	9.5238	0.0000	23.8095	0.0000	0.0000	9.5238	
9771	14.4231	7.6923	1.9231	3.8462	73.0769	0.0000	14.4231	0.0000	7.6923	6.7308	0.0000	0.0000	0.9615	55.7692	0.0000	16.3462	1.9231	6.7308	4.8077	11.5556	11.5385	0.0000	7.6923	4.8077	0.9615	14.4231	
9791	10.5263	0.0000	5.2632	0.0000	100.0000	0.0000	15.7895	0.0000	5.2632	5.2632	0.0000	0.0000	0.0000	36.8421	0.0000	36.8421	0.0000	5.2632	0.0000	6.3333	5.2632	0.0000	5.2632	0.0000	0.0000	5.2632	
3900	11.7647	6.8627	4.9020	0.0000	68.6275	0.0000	13.7255	0.0000	5.8824	8.8235	0.0000	0.0000	0.0000	53.9216	0.0000	31.3725	0.0000	4.9020	1.9608	20.4000	5.8824	3.9216	6.8627	3.9216	0.9804	7.8431	
14941	10.6742	11.2360	2.8090	0.0000	55.6180	2.2472	11.2360	0.0000	8.4270	12.3596	0.0000	0.0000	0.0000	68.5393	0.0000	19.1011	0.5618	2.8090	5.6180	29.6667	10.1124	1.1236	7.8652	6.1798	2.2472	14.6067	
15061	12.6935	8.6687	1.8576	0.6192	55.4180	0.0000	14.2415	3.7152	7.4303	5.2632	0.0000	0.0000	0.0000	57.8947	0.0000	26.0062	1.5480	6.1920	6.8111	20.1875	6.8111	0.3096	6.5015	6.5015	1.2384	11.4551	
15071	12.5000	10.5634	2.9930	0.1761	45.5986	1.5845	13.7324	1.7606	4.0493	10.3873	0.0000	0.7042	0.0000	58.9789	0.0000	17.7817	1.2324	4.9296	4.0493	71.0000	8.6268	0.5282	7.5704	4.7535	2.1127	14.6127	
15081	12.5874	10.1399	4.1958	0.0000	51.0490	1.3986	13.9860	3.1469	4.1958	9.4406	0.0000	0.0000	0.0000	60.8392	0.3497	16.7832	2.0979	7.6923	3.1469	20.4286	9.4406	1.7483	4.8951	5.5944	1.7483	14.6853	
19361	11.5385	7.6923	1.9231	3.8462	88.4615	0.0000	13.4615	0.0000	1.9231	1.9231	0.0000	0.0000	0.0000	38.4615	0.0000	26.9231	0.0000	5.7692	1.9231	17.3333	9.6154	0.0000	5.7692	1.9231	5.7692	15.3846	
461	14.5833	6.2500	8.3333	0.0000	83.3333	2.0833	16.6667	0.0000	6.2500	6.2500	0.0000	0.0000	2.0833	50.0000	0.0000	18.7500	0.0000	10.4167	0.0000	24.0000	10.4167	0.0000	4.1667	2.0833	2.0833	12.5000	
491	16.6667	0.0000	0.0000	0.0000	100.0000	0.0000	16.6667	16.6667	0.0000	0.0000	0.0000	0.0000	0.0000	33.3333	0.0000	0.0000	0.0000	16.6667	0.0000	6.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
781	0.0000	0.0000	0.0000	0.0000	95.2381	4.7619	4.7619	0.0000	4.7619	4.7619	0.0000	0.0000	0.0000	19.0476	0.0000	42.8571	0.0000	0.0000	0.0000	21.0000	0.0000	0.0000	0.0000	4.7619	0.0000	0.0000	
6211	12.1739	5.2174	4.3478	0.0000	79.1304	0.0000	10.4348	1.7391	6.9565	6.0870	0.0000	0.0000	0.0000	49.5652	0.0000	31.3043	0.8696	6.0870	2.6087	16.4286	4.3478	1.7391	6.0870	6.9565	1.7391	7.8261	
6601	19.0476	9.5238	9.5238	0.0000	85.7143	0.0000	9.5238	0.0000	0.0000	4.7619	0.0000	0.0000	0.0000	61.9048	0.0000	28.5714	0.0000	9.5238	4.7619	10.5000	9.5238	0.0000	9.5238	23.8095	0.0000	9.5238	
6641	4.4444	2.2222	2.2222	0.0000	95.5556	6.6667	11.1111	0.0000	2.2222	6.6667	0.0000	0.0000	0.0000	37.7778	0.0000	24.4444	0.0000	2.2222	4.4444	15.0000	4.4444	0.0000	2.2222	8.8889	2.2222	6.6667	
7001	10.3448	0.0000	6.8966	0.0000	86.2069	0.0000	13.7931	0.0000	13.7931	6.8966	0.0000	0.0000	0.0000	51.7241	0.0000	24.1379	0.0000	6.8966	3.4483	14.5000	0.0000	0.0000	3.4483	10.3448	0.0000	0.0000	
2060	9.4118	7.0588	7.0588	0.0000	70.5882	2.3529	10.5882	1.1765	3.5294	3.5294	0.0000	0.0000	0.0000	36.4706	0.0000	28.2353	1.1765	8.2353	1.1765	12.1429	5.8824	1.1765	1.1765	1.1765	3.5294	10.5882	
2260	12.7273	10.9091	7.2727	0.0000	81.8182	1.8182	10.9091	0.0000	5.4545	5.4545	0.0000	0.0000	3.6364	52.7273	0.0000	25.4545	0.0000	10.9091	1.8182	11.0000	12.7273	0.0000	1.8182	7.2727	5.4545	18.1818	
7421	6.8966	0.0000	0.0000	0.0000	74.1379	1.7241	20.6897	1.7241	10.3448	5.1724	0.0000	0.0000	0.0000	46.5517	0.0000	44.8276	0.0000	1.7241	3.4483	19.3333	5.1724	0.0000	5.1724	5.1724	0.0000	5.1724	
2280	12.3077	3.8462	5.3846	0.0000	74.6154	0.0000	13.0769	0.7692	7.6923	4.6154	0.0000	0.0000	0.0000	43.0769	0.0000	35.3846	0.0000	6.1538	0.7692	18.5714	3.0769	0.7692	6.1538	3.8462	3.8462	7.6923	
7741	14.4444	4.4444	8.8889	0.0000	76.6667	1.1111	14.4444	0.0000	2.2222	10.0000	0.0000	0.0000	0.0000	55.5556	0.0000	17.7778	0.0000	8.8889	4.4444	18.0000	2.2222	1.1111	5.5556	5.5556	4.4444	6.6667	
8841	0.0000	0.0000	0.0000	0.0000	100.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	100.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
13491	5.1282	5.1282	5.1282	0.0000	89.7436	0.0000	17.9487	0.0000	7.6923	5.1282	0.0000	0.0000	0.0000	51.2821	0.0000	28.2051	0.0000	5.1282	7.6923	13.0000	5.1282	0.0000	0.0000	5.1282	0.0000	5.1282	
13691	10.7143	5.0000	3.5714	1.4286	73.5714	3.5714	13.5714	0.7143	3.5714	8.5714	0.0000	0.0000	0.7143	45.0000	0.7143	25.7143	0.0000	7.1429	2.8571	20.0000	4.2857	0.7143	3.5714	0.7143	1.4286	6.4286	
14001	7.3684	5.2632	0.0000	0.0000	82.1053	0.0000	14.7368	3.1579	5.2632	2.1053	0.0000	0.0000	0.0000	44.2105	0.0000	34.7368	1.0526	3.1579	1.0526	47.5000	3.1579	0.0000	4.2105	11.5789	0.0000	6.3158	
16701	13.2812	3.1250	10.1562	0.0000	74.2188	0.0000	11.7188	0.7812	4.6875	7.0312	0.0000	0.0000	0.0000	46.8750	0.0000	28.1250	0.0000	10.9375	3.1250	21.3333	7.8125	0.7812	2.3438	3.9062	0.7812	8.5938	
7150	6.7961	1.9417	0.9709	0.0000	68.9320	4.8544	9.7087	0.9709	1.9417	3.8835	0.0000	0.9709	2.9126	31.0680	0.0000	32.0388	0.0000	4.8544	2.9126	34.3333	3.8835	0.9709	1.9417	2.9126	0.0000	3.8835	
17121	9.6491	4.3860	5.2632	0.0000	73.6842	0.8772	19.2982	1.7544	4.3860	7.8947	0.0000	0.0000	0.0000	49.1228	1.7544	34.2105	0.8772	8.7719	1.7544	16.2857	6.1404	0.0000	0.8772	4.3860	0.8772	7.8947	
7340	26.6667	0.0000	13.3333	0.0000	86.6667	0.0000	6.6667	6.6667	6.6667	13.3333	0.0000	0.0000	0.0000	53.3333	0.0000	26.6667	0.0000	20.0000	0.0000	7.5000	6.6667	0.0000	6.6667	0.0000	0.0000	6.6667	
17681	9.0909	6.4935	0.0000	0.0000	77.9221	1.2987	10.3896	0.0000	6.4935	3.8961	0.0000	0.0000	2.5974	40.2597	0.0000	32.4675	0.0000	2.5974	2.5974	19.2500	12.9870	0.0000	6.4935	2.5974	1.2987	14.2857	
19231	13.1068	1.4563	7.7670	0.4854	60.1942	0.0000	14.5631	0.4854	10.1942	6.7961	0.0000	0.0000	0.0000	47.0874	0.0000	30.5825	0.0000	8.7379	0.9709	17.1667	2.4272	0.4854	4.3689	3.8835	0.9709	3.3981	
19301	14.2857	3.5714	3.5714	0.0000	85.7143	0.0000	7.1429	3.5714	3.5714	10.7143	0.0000	0.0000	0.0000	39.2857	0.0000	21.4286	0.0000	7.1429	0.0000	9.3333	3.5714	0.0000	7.1429	0.0000	3.5714	7.1429	
12011	10.4895	9.0909	1.3986	0.0000	72.0280	0.0000	11.8881	0.0000	9.7902	4.1958	0.0000	0.0000	0.6993	50.3497	0.0000	21.6783	1.3986	2.0979	3.4965	15.8889	9.7902	0.0000	8.3916	4.1958	0.6993	12.5874	
12051	25.0000	12.5000	12.5000	0.0000	100.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	37.5000	0.0000	37.5000	0.0000	12.5000	0.0000	8.0000	25.0000	0.0000	12.5000	0.0000	12.5000	37.5000	
13351	14.0351	5.2632	8.7719	1.7544	85.9649	0.0000	17.5439	0.0000	8.7719	5.2632	0.0000	0.0000	0.0000	56.1404	0.0000	19.2982	0.0000	10.5263	5.2632	19.0000	7.0175	0.0000	3.5088	5.2632	5.2632	12.2807	
17341	10.9091	8.1818	2.7273	0.9091	83.6364	1.8182	10.9091	0.9091	2.7273	8.1818	0.0000	0.0000	0.0000	47.2727	0.0000	20.0000	0.9091	4.5455	2.7273	15.7143	10.0000	0.0000	6.3636	5.4545	1.8182	13.6364	
2921	8.0000	12.0000	0.0000	0.0000	72.0000	0.0000	16.0000	0.0000	12.0000	12.0000	0.0000	0.0000	8.0000	64.0000	0.0000	12.0000	0.0000	8.0000	4.0000	25.0000	20.0000	0.0000	0.0000	0.0000	0.0000	20.0000	
3271	18.7500	0.0000	3.1250	3.1250	93.7500	0.0000	9.3750	6.2500	15.6250	9.3750	0.0000	0.0000	3.1250	50.0000	0.0000	18.7500	0.0000	15.6250	0.0000	10.6667	6.2500	0.0000	3.1250	9.3750	0.0000	6.2500	
9351	10.4167	10.4167	2.0833	0.0000	85.4167	0.0000	10.4167	4.1667	4.1667	10.4167	0.0000	0.0000	0.0000	52.0833	0.0000	16.6667	4.1667	6.2500	2.0833	16.0000	4.1667	4.1667	4.1667	2.0833	8.3333	20.8333	
9361	15.9091	6.8182	2.2727	0.0000	77.2727	1.1364	13.6364	5.6818	4.5455	6.8182	0.0000	0.0000	1.1364	53.4091	0.0000	13.6364	2.2727	9.0909	2.2727	17.6000	10.2273	0.0000	6.8182	4.5455	0.0000	13.6364	
9391	20.0000	11.1111	8.8889	0.0000	84.4444	0.0000	11.1111	0.0000	4.4444	4.4444	0.0000	0.0000	2.2222	62.2222	0.0000	13.3333	2.2222	11.1111	2.2222	11.2500	6.6667	0.0000	8.8889	11.1111	8.8889	17.7778	
9441	20.4545	2.2727	6.8182	0.0000	88.6364	0.0000	9.0909	0.0000	2.2727	6.8182	0.0000	0.0000	0.0000	47.7273	0.0000	20.4545	0.0000	6.8182	4.5455	44.0000	4.5455	0.0000	13.6364	4.5455	0.0000	4.5455	
9451	11.3636	9.0909	2.2727	0.0000	84.0909	2.2727	9.0909	2.2727	6.8182	15.9091	0.0000	0.0000	0.0000	56.8182	0.0000	22.7273	2.2727	4.5455	2.2727	14.6667	4.5455	2.2727	6.8182	2.2727	2.2727	9.0909	
14881	12.6761	2.8169	2.8169	4.2254	83.0986	0.0000	16.9014	0.0000	2.8169	5.6338	0.0000	0.0000	0.0000	46.4789	0.0000	21.1268	0.0000	7.0423	1.4085	14.2000	8.4507	2.8169	5.6338	2.8169	1.4085	9.8592	
14891	13.7931	3.4483	1.7241	0.0000	82.7586	1.7241	12.0690	1.7241	12.0690	8.6207	0.0000	0.0000	0.0000	51.7241	0.0000	22.4138	0.0000	3.4483	3.4483	11.6000	6.8966	0.0000	10.3448	6.8966	3.4483	10.3448	
14901	25.0000	12.5000	12.5000	0.0000	100.0000	0.0000	6.2500	0.0000	6.2500	0.0000	0.0000	0.0000	0.0000	50.0000	0.0000	31.2500	0.0000	12.5000	0.0000	8.0000	6.2500	0.0000	12.5000	0.0000	0.0000	12.5000	
6160	10.0000	7.5000	2.5000	0.0000	87.5000	0.0000	10.0000	7.5000	10.0000	2.5000	0.0000	0.0000	0.0000	47.5000	0.0000	27.5000	0.0000	10.0000	0.0000	13.3333	12.5000	5.0000	0.0000	10.0000	0.0000	12.5000	
15241	10.0917	7.3394	3.6697	1.8349	70.6422	0.9174	12.8440	0.0000	11.9266	6.4220	0.0000	0.0000	0.0000	59.6330	0.0000	18.3486	0.0000	5.5046	5.5046	21.8000	8.2569	1.8349	4.5872	7.3394	2.7523	14.6789	
19211	15.4135	6.9549	3.3835	0.9398	46.2406	1.8797	12.5940	0.5639	6.9549	5.0752	0.0000	0.0000	2.0677	54.1353	0.5639	24.4361	0.5639	7.5188	2.2556	25.3333	9.7744	0.7519	7.8947	4.6992	0.7519	11.4662	
19291	8.7571	9.9812	1.0358	0.2825	40.4896	5.0847	11.4878	1.9774	6.6855	7.6271	0.0000	0.0000	0.5650	52.2599	0.0000	26.6478	1.5066	3.8606	3.4840	96.5455	9.5104	1.6949	4.8964	4.2373	1.5066	13.9360	
7350	13.0952	6.3492	1.9841	2.1825	50.7937	2.9762	12.1032	0.5952	5.5556	7.3413	0.0000	0.0000	2.9762	51.9841	0.0000	18.4524	1.3889	7.7381	4.1667	21.0000	6.9444	0.3968	5.3571	4.7619	2.9762	12.3016	
421	14.6067	7.8652	3.3708	0.0000	75.2809	0.0000	15.7303	2.2472	4.4944	5.6180	0.0000	0.0000	0.0000	56.1798	0.0000	29.2135	0.0000	5.6180	3.3708	89.0000	8.9888	2.2472	8.9888	3.3708	0.0000	10.1124	
791	4.5455	0.0000	0.0000	0.0000	95.4545	4.5455	4.5455	0.0000	4.5455	4.5455	0.0000	0.0000	4.5455	22.7273	0.0000	40.9091	0.0000	4.5455	0.0000	11.0000	0.0000	0.0000	0.0000	4.5455	0.0000	0.0000	
2781	7.6923	7.6923	5.1282	0.0000	84.6154	0.0000	5.1282	0.0000	15.3846	5.1282	0.0000	0.0000	2.5641	53.8462	0.0000	17.9487	2.5641	7.6923	0.0000	39.0000	12.8205	2.5641	0.0000	12.8205	0.0000	15.3846	
690	0.0000	0.0000	0.0000	0.0000	100.0000	0.0000	0.0000	0.0000	0.0000	20.0000	0.0000	0.0000	0.0000	20.0000	0.0000	0.0000	0.0000	0.0000	0.0000	5.0000	20.0000	0.0000	0.0000	0.0000	0.0000	20.0000	
720	15.3333	8.0000	3.3333	2.6667	72.0000	2.0000	10.6667	2.6667	4.6667	4.6667	0.0000	0.0000	0.0000	51.3333	0.0000	22.6667	0.6667	8.6667	2.0000	18.7500	10.0000	1.3333	6.6667	5.3333	0.0000	12.0000	
850	13.7566	6.3492	2.6455	0.0000	64.0212	0.0000	13.7566	2.1164	7.9365	4.7619	0.0000	0.5291	0.0000	54.4974	0.0000	20.6349	2.1164	4.7619	2.1164	17.1818	8.4656	2.6455	8.9947	6.8783	1.5873	13.2275	
920	14.4928	4.3478	7.2464	0.0000	78.2609	1.4493	18.8406	1.4493	2.8986	5.7971	0.0000	0.0000	0.0000	56.5217	0.0000	15.9420	0.0000	8.6957	2.8986	13.8000	5.7971	1.4493	5.7971	7.2464	2.8986	10.1449	
930	12.2727	6.8182	2.2727	1.8182	65.9091	4.0909	16.3636	0.4545	5.0000	6.8182	0.0000	0.0000	1.8182	58.6364	0.0000	22.2727	0.9091	6.3636	6.3636	36.6667	8.6364	2.2727	5.9091	3.6364	0.4545	10.4545	
3101	13.2530	4.8193	4.8193	1.2048	73.4940	0.0000	19.2771	0.0000	3.6145	4.8193	0.0000	0.0000	0.0000	51.8072	0.0000	22.8916	3.6145	6.0241	2.4096	20.7500	1.2048	0.0000	7.2289	6.0241	0.0000	6.0241	
3151	4.5455	4.5455	0.0000	0.0000	90.9091	0.0000	22.7273	0.0000	9.0909	4.5455	0.0000	0.0000	0.0000	50.0000	0.0000	36.3636	0.0000	0.0000	4.5455	22.0000	0.0000	0.0000	4.5455	4.5455	0.0000	4.5455	
8291	14.2857	14.2857	0.0000	0.0000	100.0000	0.0000	7.1429	0.0000	7.1429	14.2857	0.0000	0.0000	7.1429	71.4286	0.0000	14.2857	0.0000	7.1429	0.0000	14.0000	14.2857	0.0000	7.1429	21.4286	0.0000	14.2857	
8391	13.6842	8.4211	5.2632	0.0000	78.9474	1.0526	13.6842	0.0000	4.2105	8.4211	0.0000	0.0000	3.1579	54.7368	0.0000	10.5263	1.0526	8.4211	3.1579	47.5000	9.4737	1.0526	5.2632	2.1053	1.0526	11.5789	
3670	11.1111	0.0000	5.5556	0.0000	88.8889	5.5556	11.1111	0.0000	5.5556	0.0000	0.0000	0.0000	0.0000	38.8889	0.0000	16.6667	0.0000	5.5556	0.0000	18.0000	0.0000	5.5556	5.5556	11.1111	0.0000	0.0000	
6051	13.4615	6.7308	3.8462	0.9615	69.2308	5.7692	18.2692	1.9231	2.8846	7.6923	0.0000	0.0000	0.0000	56.7308	0.9615	21.1538	1.9231	7.6923	3.8462	17.3333	4.8077	0.0000	5.7692	2.8846	5.7692	14.4231	
6111	2.1429	8.5714	0.7143	0.7143	56.4286	1.4286	15.7143	0.0000	4.2857	12.8571	0.0000	0.7143	0.0000	47.8571	0.0000	17.1429	0.0000	1.4286	2.8571	70.0000	8.5714	0.7143	0.7143	4.2857	0.7143	14.2857	
6491	13.5135	5.4054	8.1081	0.0000	78.3784	0.0000	10.8108	0.0000	10.8108	10.8108	0.0000	0.0000	0.0000	51.3514	0.0000	13.5135	0.0000	8.1081	0.0000	37.0000	5.4054	0.0000	5.4054	2.7027	0.0000	8.1081	
11981	15.3846	5.1282	12.8205	0.0000	84.6154	0.0000	12.8205	0.0000	5.1282	7.6923	0.0000	0.0000	0.0000	51.2821	0.0000	10.2564	0.0000	12.8205	2.5641	13.0000	5.1282	0.0000	2.5641	5.1282	5.1282	10.2564	
12001	8.3333	8.3333	0.0000	0.0000	100.0000	0.0000	8.3333	8.3333	16.6667	8.3333	0.0000	0.0000	0.0000	58.3333	0.0000	8.3333	0.0000	8.3333	8.3333	12.0000	8.3333	0.0000	0.0000	0.0000	8.3333	16.6667	
12281	18.1818	9.0909	9.0909	0.0000	100.0000	9.0909	18.1818	0.0000	9.0909	0.0000	0.0000	0.0000	0.0000	81.8182	0.0000	9.0909	0.0000	9.0909	9.0909	11.0000	0.0000	0.0000	9.0909	9.0909	18.1818	18.1818	
12881	21.6216	8.1081	16.2162	0.0000	83.7838	0.0000	5.4054	0.0000	2.7027	0.0000	0.0000	0.0000	0.0000	45.9459	0.0000	16.2162	0.0000	16.2162	5.4054	12.3333	10.8108	2.7027	5.4054	0.0000	2.7027	18.9189	
12911	12.7907	2.3256	8.1395	0.0000	65.1163	0.0000	5.8140	2.3256	9.3023	5.8140	0.0000	0.0000	0.0000	45.3488	0.0000	12.7907	0.0000	10.4651	8.1395	14.3333	8.1395	1.1628	2.3256	6.9767	1.1628	9.3023	
13101	8.3333	8.3333	0.0000	0.0000	66.6667	0.0000	12.5000	5.5556	5.5556	6.9444	0.0000	2.7778	0.0000	48.6111	0.0000	12.5000	1.3889	5.5556	2.7778	12.0000	13.8889	2.7778	2.7778	2.7778	0.0000	15.2778	
13211	12.5000	0.0000	0.0000	0.0000	100.0000	12.5000	0.0000	12.5000	0.0000	12.5000	0.0000	0.0000	0.0000	37.5000	0.0000	12.5000	0.0000	12.5000	0.0000	4.0000	12.5000	0.0000	0.0000	0.0000	12.5000	25.0000	
17321	0.0000	0.0000	0.0000	0.0000	100.0000	12.5000	6.2500	0.0000	6.2500	0.0000	0.0000	0.0000	0.0000	18.7500	0.0000	31.2500	0.0000	0.0000	0.0000	8.0000	0.0000	0.0000	0.0000	6.2500	0.0000	0.0000	
2631	11.4458	6.6265	5.4217	0.0000	65.6627	2.4096	8.4337	3.0120	6.6265	6.0241	0.0000	0.6024	0.0000	43.3735	0.0000	22.8916	0.6024	8.4337	2.4096	33.2000	5.4217	0.6024	3.0120	3.6145	0.6024	8.4337	
11941	5.2980	0.6623	2.6490	0.0000	60.9272	21.8543	2.6490	0.0000	3.3113	3.3113	0.0000	1.9868	0.0000	19.2053	0.0000	15.8940	0.0000	2.6490	0.0000	37.7500	1.9868	1.3245	2.6490	3.3113	1.3245	3.3113	
11951	20.0000	10.0000	10.0000	0.0000	100.0000	0.0000	10.0000	5.0000	5.0000	5.0000	0.0000	0.0000	0.0000	55.0000	0.0000	20.0000	0.0000	15.0000	0.0000	10.0000	15.0000	0.0000	5.0000	5.0000	0.0000	20.0000	
9281	8.4746	6.7797	0.0000	0.0000	77.9661	0.0000	11.8644	0.0000	3.3898	8.4746	0.0000	0.0000	0.0000	50.8475	0.0000	18.6441	0.0000	0.0000	10.1695	8.4286	13.5593	0.0000	8.4746	5.0847	0.0000	15.2542	
9381	15.3846	7.6923	3.8462	0.0000	88.4615	0.0000	15.3846	0.0000	19.2308	7.6923	0.0000	0.0000	3.8462	69.2308	0.0000	7.6923	0.0000	7.6923	7.6923	13.0000	3.8462	0.0000	7.6923	3.8462	7.6923	11.5385	
9731	9.5238	5.4422	2.0408	0.0000	61.2245	2.0408	14.2857	0.6803	6.8027	5.4422	0.0000	0.0000	0.0000	47.6190	0.0000	14.2857	0.6803	2.7211	4.7619	12.2500	7.4830	1.3605	6.8027	2.0408	1.3605	10.2041	
9821	10.0000	10.0000	10.0000	0.0000	90.0000	0.0000	15.0000	0.0000	5.0000	15.0000	0.0000	0.0000	0.0000	55.0000	0.0000	15.0000	0.0000	10.0000	5.0000	10.0000	5.0000	0.0000	0.0000	5.0000	5.0000	15.0000	
14851	16.6667	8.3333	4.1667	0.0000	100.0000	0.0000	12.5000	0.0000	0.0000	8.3333	0.0000	0.0000	0.0000	58.3333	0.0000	20.8333	0.0000	4.1667	0.0000	12.0000	4.1667	4.1667	12.5000	8.3333	4.1667	12.5000	
15121	10.6383	2.1277	8.5106	0.0000	80.8511	6.3830	6.3830	0.0000	6.3830	12.7660	0.0000	0.0000	0.0000	59.5745	0.0000	8.5106	0.0000	8.5106	8.5106	9.4000	6.3830	0.0000	2.1277	8.5106	4.2553	10.6383	
6280	8.8235	8.8235	0.0000	0.0000	88.2353	0.0000	5.8824	5.8824	8.8235	11.7647	0.0000	0.0000	0.0000	52.9412	0.0000	26.4706	0.0000	5.8824	2.9412	8.5000	8.8235	2.9412	2.9412	2.9412	0.0000	8.8235	
6290	19.4444	2.7778	11.1111	0.0000	91.6667	2.7778	8.3333	0.0000	5.5556	2.7778	0.0000	0.0000	0.0000	50.0000	0.0000	33.3333	0.0000	11.1111	0.0000	9.0000	5.5556	0.0000	8.3333	8.3333	0.0000	5.5556	
15171	18.1818	9.0909	3.0303	0.0000	90.9091	3.0303	12.1212	9.0909	6.0606	6.0606	0.0000	0.0000	0.0000	51.5152	0.0000	30.3030	0.0000	12.1212	0.0000	11.0000	0.0000	0.0000	6.0606	3.0303	9.0909	12.1212	
19201	11.0092	9.1743	5.5046	0.0000	68.8073	16.5138	15.5963	0.0000	4.5872	6.4220	0.0000	0.0000	0.0000	59.6330	0.0000	10.0917	2.7523	5.5046	5.5046	21.8000	6.4220	0.9174	5.5046	5.5046	0.9174	11.9266	
